rank,team_name,event,country,year,division,event_category,workout_filter,Strength,Endurance,MetCon X,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row,Points
7,Sören Findeisen & Franziska Kühlthau,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX Pro,Overall,6 (630KG),6 (9.518KM),7 (16:41),,,,,,19
8,Lena Sassano & Philipp Grunert,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX Pro,Overall,5 (632KG),7 (9.455KM),8 (16:44),,,,,,20
9,Marc Katzensteiner & Melanie Swoboda,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX Pro,Overall,9 (555KG),9 (9.273KM),9 (18:20),,,,,,27
10,Fina Lale Kutz & Björn Wittig,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX Pro,Overall,8 (569KG),12 (8.965KM),12 (21:00),,,,,,32
11,Marcel Knäblein & Vanessa Mazzarella,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX Pro,Overall,14 (482KG),10 (9.198KM),11 (20:20),,,,,,35
12,Maciek Dzięcioł & Justyna Dzieciol,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX Pro,Overall,12 (500KG),11 (9.146KM),13 (21:01),,,,,,36
13,Sebastian Białowąs & Weronika Białowąs,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX Pro,Overall,13 (490KG),15 (8.268KM),10 (19:59),,,,,,38
14,Michaela Ressel & Juergen Deckert,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX Pro,Overall,11 (527KG),14 (8.629KM),15 (22:55),,,,,,40
15,Anja Meusel & Steve Federow,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX Pro,Overall,15 (452KG),13 (8.922KM),14 (21:08),,,,,,42
16,Anne Koch & Robert Koch,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX Pro,Overall,16 (414KG),16 (7.953KM),16 (31:00),,,,,,48
1,Michelle Krahnenfeld & Lina Michaelis,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,14:36,,,,,,1
2,Käthe Neuss & Florence Hofmann,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,14:40,,,,,,2
3,Judith Claßen & Jessica Lindenthal,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,15:37,,,,,,3
4,Sarah Emmermann & Vivien Herb,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,15:46,,,,,,4
5,Dinah Gordon & Jule Braren,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,16:00,,,,,,5
6,LICIA FAIELLA & Erika Cavigiolo,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,16:03,,,,,,6
7,Kristin Plagemann & Cosima Wilke,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,16:04,,,,,,7
8,Franziska Maisel & Jenny Bierwirth,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,16:11,,,,,,8
9,Emily Kavanagh & Georgie Pryor,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,16:12,,,,,,9
10,Jennifer Küster & Katrin Schenker,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,16:13,,,,,,10
11,Hannah Danowski & Janine Gatzke,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,16:27,,,,,,11
12,Franca König & Jennifer Duque,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,16:31,,,,,,12
13,Kim Jennifer Struckmann & Laura Boyksen,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,16:44,,,,,,13
14,Wiebke Eggers & Ann-Katrin Hinze,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,16:53,,,,,,14
15,Eliza Cumming & Kelley Griffiths,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,16:55,,,,,,15
16,Amelie Dick & Leonie Scholz,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,16:57,,,,,,16
17,Catharina Schaaff & Leonie Bergmann,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:05,,,,,,17
18,Silvia Stenzel & Valerie Geßler,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:06,,,,,,18
19,Isabell Grasnick & Holland Cathey,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:08,,,,,,19
20,Jette Schaffran & Julia Czerwinski,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:19,,,,,,20
21,Aleksandra Kowalska & Agata Szymańczak,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:20,,,,,,21
22,Lisa Brand & Agnes Rössler,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:27,,,,,,22
23,Ceci Ruppert & Kim Rosner,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:35,,,,,,23
24,Sarah Kluge & Katy Völker,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:41,,,,,,24
25,Emma Diallo & Pauline Fajnzylberg,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:43,,,,,,25
26,Antje Kern & Maximiliane Thiel,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:44,,,,,,26
27,Lena-Marie Helbing & Teresa Tayerle,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:47,,,,,,27
28,Jeannine Schmidt-Heidenreich & Nadien Freitag,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:50,,,,,,28
28,Jule Fink & Inga Bockisch,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:50,,,,,,28
30,Daniela Krausch & Laura Frach,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:53,,,,,,30
30,Kinga Hebda & Celina Piotrowska,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,17:53,,,,,,30
32,Maria Agethen & Franziska Mews,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,18:00,,,,,,32
33,Ayse-Sophie Justvan & Malin Holtmeyer,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,18:18,,,,,,33
34,Petra Bohnet-Waldraff & Vienna Oppie,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,18:20,,,,,,34
34,Lara-Marie Scherfig & Laura Conrad,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,18:20,,,,,,34
36,Samanta Schydlo & Anna Menzel-Giourelis,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,18:30,,,,,,36
37,Asrai Soos & Laura Modrich,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,18:31,,,,,,37
38,Gabriela Carolina Luciano & Juliana Ribeiro,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,18:39,,,,,,38
39,Katherina Krämer & lausi.weber Team,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,18:44,,,,,,39
40,Zena El Abdalla & Roya Haupt,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,18:45,,,,,,40
41,Julia Exler & Juliane Zickler,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,18:58,,,,,,41
42,Jennifer Bechtold & Kira Spuddig,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,19:03,,,,,,42
43,Anne A & Joélle Knüpfer,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,19:14,,,,,,43
44,Franziska Sturm & Sandra Krugmann,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,19:18,,,,,,44
45,Stina Güttner & Leah Joswig,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,19:26,,,,,,45
46,Alexandra Ulbricht & Chiara Jaegers,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,19:43,,,,,,46
47,Marlis Hochwarter & Tina Hochwarter,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,19:45,,,,,,47
48,Alicja Bulak & Ela Bogdanowicz,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,19:49,,,,,,48
49,Celine Ruckaberle & Isabella Singer,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,19:53,,,,,,49
49,Ann-Kristin Freitag & Carmen Jedosch,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,19:53,,,,,,49
51,Susanne Jahn & Sabrina Bürger,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,20:08,,,,,,51
52,Ramona Eitele & Julia Bertele,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,20:26,,,,,,52
53,Ruth Leonard & Karen Mooney,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,20:30,,,,,,53
54,Schirin Remmy & Sandra Pörtner,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,20:36,,,,,,54
55,Selina Rösch & Julia Haschka,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,20:44,,,,,,55
56,Nicole Bredfeldt & Sina Rieckhoff,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,20:45,,,,,,56
57,Anja Kürzinger & Faina Kaplan Halfon,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,20:56,,,,,,57
58,Lisa Goder & Iris Bräutigam,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,21:36,,,,,,58
59,Irina Buller & Sarah Bugdoll,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,21:50,,,,,,59
60,Yousra Lembachar & Pauline Didier,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,21:58,,,,,,60
61,Eva Zimmermann & Caterina Porro,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,22:09,,,,,,61
62,Stephanie Busch & Sandra Andersen,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,22:37,,,,,,62
63,Deirbhile Seville & Asia O'Driscoll,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,23:45,,,,,,63
64,Nadine Schwanebeck & Anja Sander,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,23:46,,,,,,64
65,Svenja Rojem-Wagner & Alexandra Ulrich,ATHX BERLIN 2026,Germany 🇩🇪,2026,Female,ATHX,MetCon X,,,23:56,,,,,,65
1,Alina Bräuer & Sami Mardnli,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,11:54,,,,,,1
2,Martin Michelius & Nathalie Duerbeck,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,12:28,,,,,,2
3,Sarah Kerr & Chris Pawson,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,12:40,,,,,,3
4,Daniel Birca & Klára Nováková,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,12:44,,,,,,4
5,Kathryn Metcalfe & Joshua Sacher,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,12:46,,,,,,5
6,Kathrin Limmer & Stephan Friedrich,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,13:00,,,,,,6
6,Michal Schwarz & Petra Juskova,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,13:00,,,,,,6
8,Florian Kowalczyk & Nadine Henningsen,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,13:06,,,,,,8
9,Paula Loibl & Marius Grad,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,13:10,,,,,,9
10,Anna Connor-Astreos & Liam Eldridge,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,13:12,,,,,,10
11,Nina Knieriemen & Pascal Pech,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,13:19,,,,,,11
12,Malte Frontzek & Kerstin Brückner,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,13:38,,,,,,12
13,Luis Willer & Julia Zeller,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,13:50,,,,,,13
14,Jule Paulsen & Thies Nicolaisen,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:00,,,,,,14
15,Julia Rißmann & Jan Gimbel,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:01,,,,,,15
16,Christin Bosinsky & Deniz Galander,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:03,,,,,,16
17,Jonathan Bunel joly & Andrea Hendry,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:05,,,,,,17
18,Cynthia Mensah & Jannes Werner,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:14,,,,,,18
19,Chiara Regli & Enzo Helbling,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:19,,,,,,19
19,Julian Roppelt & Viktoria Roppelt,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:19,,,,,,19
21,Alexander Spießl & Manuela Schambeck,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:24,,,,,,21
22,Benjamin Lux & Anne Lux,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:25,,,,,,22
23,Cynthia Gurrieri-Uhl & Armin Uhl,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:30,,,,,,23
24,Saskia Noack & Marc Ewers,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:34,,,,,,24
25,Lea Stein & Nico Küttner,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:37,,,,,,25
26,Christian Schnur & Inge Kling,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:41,,,,,,26
27,Sabrina Leinmüller & Hannes Röhrle,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:45,,,,,,27
28,Giannina Pomilio & Angelo E,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:46,,,,,,28
29,Jana Monin & Adrian Roseanu,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:48,,,,,,29
30,Sally Petzold & Marcel Wichert,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:51,,,,,,30
31,Anna-Lena Markus & Patrick Siehoff,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:53,,,,,,31
31,Adrianna Wisniewska & Jaime Bodelon,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:53,,,,,,31
33,Sina Bertelsbeck & Philip Heitmann,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:54,,,,,,33
33,Romy Trömel & Dan Baaken,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:54,,,,,,33
35,Nicole Malucha & Max Anossow,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:55,,,,,,35
35,Kate Gerhard & Thomas Führer,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:55,,,,,,35
37,Joana Müller & Daniel Fuentealba,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,14:57,,,,,,37
38,Thamara Schuster & Stephan Hotzy,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:00,,,,,,38
39,Bastian Bienlein & U Z,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:01,,,,,,39
39,Maximilian Köckritz & Eva Liedtke,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:01,,,,,,39
41,Melanie Walch & Michael Walch,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:03,,,,,,41
42,Alexander Hespeler & Bahar Scholz,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:08,,,,,,42
43,Lukas Quackatz & Jülly-Inna Liang,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:09,,,,,,43
44,Florian Sebald & Agnes Bretschneider,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:13,,,,,,44
44,Steve Enning & Anna Heuschmann,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:13,,,,,,44
46,Pascal Giger & Janine Czeschner,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:15,,,,,,46
46,Susanne Kopf & Patrick Röhrl,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:15,,,,,,46
48,Ines Noeske & Boubacar Bah,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:20,,,,,,48
49,Simone Schuhbauer & Alexander Hien,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:21,,,,,,49
50,Steffen Waibel & Julia Waibel,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:27,,,,,,50
50,Veronika Hammerbacher & Meier.Florian Team,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:27,,,,,,50
50,Nadine Taschner & Lengsfeld Maximilian,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:27,,,,,,50
53,Magdalena Moltzan-Malkowska & Zbigniew Moltzan,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:37,,,,,,53
54,Jan Danowski & Sara Schäfers,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:38,,,,,,54
55,Jule Minrath & Leon Horn,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:39,,,,,,55
55,Fabian Kettlitz & Romina Buschick,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:39,,,,,,55
57,David Stein & Sarah Neises,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:44,,,,,,57
58,Katja Stabenow & Markus Oesteritz,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:45,,,,,,58
59,Vanessa Tacke & Marek Buschmann,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:47,,,,,,59
60,Luisa Eickmeyer & Frederic Ruppel,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:49,,,,,,60
61,Andreas Synak & Anina Günzel,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:52,,,,,,61
62,Tim Weyland & Marie Kaiser,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:59,,,,,,62
62,Julia Hornauer & Marcel Schreiber,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,15:59,,,,,,62
64,Ferdinand Greinacher & Laura Lehmkuhl,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:00,,,,,,64
65,Alexander Irmscher & Tina Irmscher,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:01,,,,,,65
66,Edith Moser & Manfred Moser,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:09,,,,,,66
67,Bernadett Békési & Mark Halasi,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:16,,,,,,67
68,David Piesik & Laura Heynen,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:19,,,,,,68
68,Hendrik Behrens & Clarissa Siegel,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:19,,,,,,68
70,Marco Ruffani & Sabrina Rebekka Nusser,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:20,,,,,,70
70,Daniel Kochmann & Jenifer Stepanow,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:20,,,,,,70
72,Marilena Micha & Vangelis Papanikolaou,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:31,,,,,,72
73,Elena Walter & Steffen Bosch,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:39,,,,,,73
74,Uli Heimes & Lars Neumann,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:40,,,,,,74
75,Luca Lahaye & Louis Aisosa Omoregbee,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:55,,,,,,75
76,Martin Hennig & Laura laura.hirthe@gmx.de,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,16:59,,,,,,76
77,Nicole Bäumler & Markus Bäumler,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,17:05,,,,,,77
78,Igor Roller & Svetlana Roller,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,17:13,,,,,,78
79,Jan Koch & Michelle Hofmeier,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,17:20,,,,,,79
80,Michelle Wothe & Eric Wothe,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,17:23,,,,,,80
81,Oliver Lange & Sarah Andris,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,17:31,,,,,,81
82,Franziska Schultz & Sebastian Schramm,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,17:33,,,,,,82
83,Melanie Schwalb & Hugo Heid,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,17:42,,,,,,83
84,Olivia Shepherd & Manuel Stepanow,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,17:47,,,,,,84
85,Sebastian Vermaat & Sonja Oeller,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,17:49,,,,,,85
86,Nina Sieger & Jakob Sieger,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,17:59,,,,,,86
87,Daniel Rath & Josephine Bärlin,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,18:03,,,,,,87
88,Celina Fischer & Denis Fuchs,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,18:15,,,,,,88
89,Sandy Dannenberg & Philipp Dannenberg,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,18:26,,,,,,89
90,Luka Braun & Anouk Köhler,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,18:36,,,,,,90
91,Denis Brandt & Sarah Mertes,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,18:39,,,,,,91
92,Jenna Kadlubski & Christian Maksvitat,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,18:40,,,,,,92
93,maeve hamill & Adam Johnston,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,18:43,,,,,,93
94,Steffen Mädger & Ilona Michallek,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,18:47,,,,,,94
95,Christian Leutner & Ines Leutner,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,18:49,,,,,,95
96,Alexander Karpf & Vivienne Schulze,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,18:56,,,,,,96
97,Christoph Huber & Melissa Hausladen,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,19:05,,,,,,97
98,Sebastian Letz & Jennifer Letz,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,19:15,,,,,,98
99,Sabrina Wagner & Dave Gummelt,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,19:16,,,,,,99
100,Konstantin Hoffmann & Michelle Guy,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,19:17,,,,,,100
101,Nadine Freigang & Thomas Helbig,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,19:18,,,,,,101
102,Maik Leber & Valeska Grabowski,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,19:38,,,,,,102
102,Monika Sestic & Slaven Sestic,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,19:38,,,,,,102
104,Ly Trinh & Henning Reimers,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,20:04,,,,,,104
105,Romy Leutner & Marco Friedrichs,ATHX BERLIN 2026,Germany 🇩🇪,2026,Mixed,ATHX,MetCon X,,,20:19,,,,,,105
