rank,first_name,last_name,full_name,gender,nationality,gym_name,profile_photo_url,event,country,year,division,event_category,workout_filter,1RM Strict Press,3RM Back Squat,5RM Deadlift,Run,Row
11,Leah,Newton,Leah Newton,Female,,,https://ui-avatars.com/api/?name=L+N&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.749KM
12,Chelsea,Callaghan,Chelsea Callaghan,Female,United Kingdom,,https://athxgames.com/storage/profile-photos/Gy3hKxP9UPwGEgjlmZDX2KIOPRZg8pSvc0fCI14s.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.952KM,2.736KM
13,Gracious,Phillips,Gracious Phillips,Female,,,https://athxgames.com/storage/profile-photos/iLBKbfjALSsZVGVnXA5peNGVI19mFCmmjyCwc7nS.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2.369KM,2.308KM
14,Amelia,Roberts,Amelia Roberts,Female,,,https://ui-avatars.com/api/?name=A+R&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2.5KM,2.168KM
15,Nicola,Guiver,Nicola Guiver,Female,United Kingdom,Revolution Fitness,https://ui-avatars.com/api/?name=N+G&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.888KM,2.771KM
16,Holly,Foster,Holly Foster,Female,,Fitness Lab,https://ui-avatars.com/api/?name=H+F&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.649KM
17,Maddy,Furnival,Maddy Furnival,Female,,,https://ui-avatars.com/api/?name=M+F&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2.167KM,2.438KM
18,Hollie,John,Hollie John,Female,,,https://ui-avatars.com/api/?name=H+J&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.552KM
19,Abby,Beswick,Abby Beswick,Female,,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.531KM
20,Stevie,Peake,Stevie Peake,Female,,,https://ui-avatars.com/api/?name=S+P&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2.039KM,2.467KM
21,Becky,Standen,Becky Standen,Female,,,https://ui-avatars.com/api/?name=B+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2.123KM,2.358KM
22,Leanne,Lewis,Leanne Lewis,Female,,,https://ui-avatars.com/api/?name=L+L&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.861KM,2.606KM
23,Alex,Miller,Alex Miller,Female,United Kingdom,Principal Athletic,https://ui-avatars.com/api/?name=A+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.931KM,2.514KM
24,Kirsty,Bond,Kirsty Bond,Female,,,https://ui-avatars.com/api/?name=K+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.35KM,3.086KM
25,Chloe,White,Chloe White,Female,,,https://ui-avatars.com/api/?name=C+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.427KM
25,rebecca,Canning,rebecca Canning,Female,,,https://ui-avatars.com/api/?name=r+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.943KM,2.484KM
27,Cassia,Williams,Cassia Williams,Female,,,https://ui-avatars.com/api/?name=C+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.828KM,2.584KM
28,Laura,Banks,Laura Banks,Female,,,https://ui-avatars.com/api/?name=L+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.406KM
29,Sophie,Whatley,Sophie Whatley,Female,,,https://ui-avatars.com/api/?name=S+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.861KM,2.522KM
30,Hannah,Brown,Hannah Brown,Female,,,https://ui-avatars.com/api/?name=H+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.377KM
31,Jacinda,Brass,Jacinda Brass,Female,,,https://ui-avatars.com/api/?name=J+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2.258KM,2.114KM
32,Sophie,Grosvenor,Sophie Grosvenor,Female,,,https://ui-avatars.com/api/?name=S+G&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.369KM
33,Hannah,Botten,Hannah Botten,Female,,,https://ui-avatars.com/api/?name=H+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.362KM
34,Emma,Causon-Wood,Emma Causon-Wood,Female,,,https://ui-avatars.com/api/?name=E+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.325KM
35,Hannah,O'sullivan,Hannah O'sullivan,Female,,,https://ui-avatars.com/api/?name=H+O&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2.319KM,1.996KM
36,Francesca,Boers,Francesca Boers,Female,United Kingdom,360Fit Blockley,https://ui-avatars.com/api/?name=F+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2.25KM,2.06KM
37,Lucy,Brundish,Lucy Brundish,Female,,,https://ui-avatars.com/api/?name=L+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.844KM,2.457KM
37,Samantha,Cubbins,Samantha Cubbins,Female,,,https://ui-avatars.com/api/?name=S+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.952KM,2.349KM
39,Sam,Allcott,Sam Allcott,Female,,,https://ui-avatars.com/api/?name=S+A&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.298KM
40,Lyra,McKinnon,Lyra McKinnon,Female,,,https://ui-avatars.com/api/?name=L+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.555KM,2.732KM
41,Katy,Binney,Katy Binney,Female,,,https://ui-avatars.com/api/?name=K+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.242KM
42,Eleanor,Shaw,Eleanor Shaw,Female,United Kingdom,CrossFit Buxton,https://ui-avatars.com/api/?name=E+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.231KM
43,Dana-Jane,Maybin,Dana-Jane Maybin,Female,,,https://ui-avatars.com/api/?name=D+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.498KM,2.732KM
44,Louise,Lockley,Louise Lockley,Female,,,https://ui-avatars.com/api/?name=L+L&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.75KM,2.467KM
45,Emma,Shaw,Emma Shaw,Female,,,https://ui-avatars.com/api/?name=E+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.214KM
46,Kayleigh,Roberts,Kayleigh Roberts,Female,,,https://ui-avatars.com/api/?name=K+R&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.165KM
47,Charlie,Dewhurst,Charlie Dewhurst,Female,,,https://ui-avatars.com/api/?name=C+D&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.139KM
48,Leigha,Baxter,Leigha Baxter,Female,,,https://athxgames.com/storage/profile-photos/Bl9Bs1KfLobWPXs0uSHxlbIW5BzxY3jIfkyeIWEV.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.842KM,2.294KM
49,Stacey,Auty,Stacey Auty,Female,,,https://ui-avatars.com/api/?name=S+A&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.102KM
50,Natalie,Halimi,Natalie Halimi,Female,United Kingdom,179 CrossFit,https://athxgames.com/storage/profile-photos/UQtj9OuiaQ4VBd85Yg7vyUaRcDujlgX9dBDzwSid.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2.076KM,2.024KM
51,Ellen,Whittle,Ellen Whittle,Female,,,https://ui-avatars.com/api/?name=E+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.65KM,2.381KM
52,Leah,Parsons,Leah Parsons,Female,,,https://ui-avatars.com/api/?name=L+P&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,2.027KM
53,Alexis,Newton-french,Alexis Newton-french,Female,United Kingdom,Valeo,https://ui-avatars.com/api/?name=A+N&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.527KM,2.468KM
54,Sheena,McEwen,Sheena McEwen,Female,Canada,Crossfit Hunta,https://athxgames.com/storage/profile-photos/ylwoJj5SzR9bQLu8IcPfLiGwrZ7qiRzZSKqobCPQ.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.526KM,2.461KM
55,Charlotte,Bembridge,Charlotte Bembridge,Female,,,https://ui-avatars.com/api/?name=C+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.601KM,2.353KM
56,Fiona,Cousins,Fiona Cousins,Female,United Kingdom,Maximum Results,https://athxgames.com/storage/profile-photos/N7wYezokW2gSeITDM50mXIvLVl78kI1VKIyK7b2f.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,1.909KM
57,Sharon,O’SULLIVAN,Sharon O’SULLIVAN,Female,United Kingdom,RAW Inc,https://athxgames.com/storage/profile-photos/0VteXynbn9DyoqgZU9AjHsaOROfQTxcKbdsGvRNN.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,1.906KM
58,Ka Xin,Cheah,Ka Xin Cheah,Female,,,https://ui-avatars.com/api/?name=K+X+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,1.895KM
59,Laura,Smith,Laura Smith,Female,,,https://ui-avatars.com/api/?name=L+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.2KM,2.664KM
60,Millie,Blakemore,Millie Blakemore,Female,,,https://ui-avatars.com/api/?name=M+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,1.748KM
61,Tilly,Hazell,Tilly Hazell,Female,,,https://ui-avatars.com/api/?name=T+H&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,1.722KM
62,Nicolle,Grant,Nicolle Grant,Female,United Kingdom,Planet Fitness,https://athxgames.com/storage/profile-photos/gomdCU5WQnjV5upH240Xp5c5Epwg2FIO3LU6kPeq.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,1.611KM
63,Laura,Jeffreys,Laura Jeffreys,Female,,,https://ui-avatars.com/api/?name=L+J&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,1.555KM,2.048KM
64,Jordan,Domeney,Jordan Domeney,Female,,,https://ui-avatars.com/api/?name=J+D&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,1.539KM
65,Isobelle,Matthews,Isobelle Matthews,Female,,,https://ui-avatars.com/api/?name=I+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Female,ATHX Pro,Endurance,,,,2KM,1.361KM
1,Alfie,Burton,Alfie Burton,Male,,,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2.885KM,2.865KM
2,Etham,Yates,Etham Yates,Male,,,https://ui-avatars.com/api/?name=E+Y&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.555KM
3,Ben,Fairlie,Ben Fairlie,Male,,,https://ui-avatars.com/api/?name=B+F&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.537KM
4,Joel,O'Sullivan,Joel O'Sullivan,Male,,,https://ui-avatars.com/api/?name=J+O&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.508KM
5,James,Cartwright,James Cartwright,Male,,,https://ui-avatars.com/api/?name=J+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.467KM
6,Ben,Read,Ben Read,Male,,,https://ui-avatars.com/api/?name=B+R&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.466KM
7,Peter,Slattery,Peter Slattery,Male,,,https://ui-avatars.com/api/?name=P+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.406KM
8,Nathan,Bland,Nathan Bland,Male,,,https://ui-avatars.com/api/?name=N+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.381KM
9,Alex,Campbell,Alex Campbell,Male,,,https://ui-avatars.com/api/?name=A+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.365KM
10,Jack,Bishop,Jack Bishop,Male,,,https://ui-avatars.com/api/?name=J+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.36KM
11,Fergus,Kneath,Fergus Kneath,Male,,,https://ui-avatars.com/api/?name=F+K&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.357KM
12,Taryn,Skinner,Taryn Skinner,Male,,,https://ui-avatars.com/api/?name=T+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.354KM
13,Caine,Stringer,Caine Stringer,Male,,,https://ui-avatars.com/api/?name=C+S&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.352KM
14,Adam,Brittain,Adam Brittain,Male,,ADVHQ,https://ui-avatars.com/api/?name=A+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2.656KM,2.633KM
15,Ben,Kimber,Ben Kimber,Male,,,https://ui-avatars.com/api/?name=B+K&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.264KM
16,Tom,Grindel,Tom Grindel,Male,United Kingdom,TBL,https://athxgames.com/storage/profile-photos/tXGDJrnpzyBLm00BHpAJqiezYhjbB4oA8txZoOYb.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.261KM
17,James,English,James English,Male,,,https://ui-avatars.com/api/?name=J+E&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2.491KM,2.762KM
18,Matt,Dewhurst,Matt Dewhurst,Male,United Kingdom,Pro-Fit Personal Training,https://athxgames.com/storage/profile-photos/ia9x89mHxr5sPmzwsADMbqLOpszd7aeKXURWPhbW.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.25KM
19,Thomas,Krogh,Thomas Krogh,Male,,,https://ui-avatars.com/api/?name=T+K&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.246KM
20,andrew,coupe,andrew coupe,Male,,,https://athxgames.com/storage/profile-photos/rWn9xxBqs9KSjF7OnQZFsdQDqwbAlZgH7doUSbLw.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.23KM
21,Guy,Kennedy,Guy Kennedy,Male,Ireland,REVIVAL PERSONAL TRAINING,https://ui-avatars.com/api/?name=G+K&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.218KM
22,Mike,Jones,Mike Jones,Male,,,https://ui-avatars.com/api/?name=M+J&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.201KM
23,Phil,Jones,Phil Jones,Male,,,https://ui-avatars.com/api/?name=P+J&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,1.013KM,4.154KM
24,Nicolas,Moore,Nicolas Moore,Male,,,https://ui-avatars.com/api/?name=N+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.14KM
25,Lewis,Chatfield,Lewis Chatfield,Male,,,https://ui-avatars.com/api/?name=L+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,1.758KM,3.381KM
25,Zachary,Watson,Zachary Watson,Male,,,https://ui-avatars.com/api/?name=Z+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.139KM
27,Joe,Martin,Joe Martin,Male,,,https://ui-avatars.com/api/?name=J+M&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2.567KM,2.571KM
28,James,Vernall,James Vernall,Male,United Kingdom,,https://ui-avatars.com/api/?name=J+V&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.13KM
29,William,Woods,William Woods,Male,,Celtic CrossFit,https://ui-avatars.com/api/?name=W+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,1.564KM,3.559KM
30,Charlie,Jones,Charlie Jones,Male,,,https://ui-avatars.com/api/?name=C+J&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.096KM
31,Josh,Bland,Josh Bland,Male,,,https://ui-avatars.com/api/?name=J+B&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2.31KM,2.776KM
32,Jamie,Matthews,Jamie Matthews,Male,United Kingdom,,https://athxgames.com/storage/profile-photos/BYQMkjoAp12utI0It10bmbQQPTvTBUMyHWzDUzw2.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2.329KM,2.753KM
33,Akeem,Halimi,Akeem Halimi,Male,United Kingdom,Titan Strength and Conditioning,https://athxgames.com/storage/profile-photos/ZPmGW69ZRaY0NSKJ3fdcrkz0iGVHfYL9mdGZDN2v.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,1.933KM,3.141KM
34,Alastair,Combe,Alastair Combe,Male,,,https://ui-avatars.com/api/?name=A+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.073KM
35,Simon,Corke,Simon Corke,Male,,,https://ui-avatars.com/api/?name=S+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2.061KM,3.003KM
36,William,Turville,William Turville,Male,,,https://ui-avatars.com/api/?name=W+T&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,3.058KM
37,Martyn,Lever,Martyn Lever,Male,,,https://ui-avatars.com/api/?name=M+L&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,1.622KM,3.419KM
38,Jonathan,Whelan,Jonathan Whelan,Male,,,https://ui-avatars.com/api/?name=J+W&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,1.76KM,3.227KM
39,Ozzy,Caliskan,Ozzy Caliskan,Male,United Kingdom,Independent,https://athxgames.com/storage/profile-photos/ahGqPKvwNbFCSeoVWMCnwDZPodxdR0UDaGLvV8Rk.jpg,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,1.916KM,3.07KM
40,Peter,Crudge,Peter Crudge,Male,,,https://ui-avatars.com/api/?name=P+C&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2.413KM,2.565KM
41,Josh,Reilly,Josh Reilly,Male,,,https://ui-avatars.com/api/?name=J+R&color=FFFFFF&background=000000,ATHX BIRMINGHAM 2026,United Kingdom 🇬🇧,2026,Male,ATHX Pro,Endurance,,,,2KM,2.964KM
